"event_type","user_id","episode_id","timestamp","duration"
"complete","user_86","ep_27","2024-03-30T12:54:11",2852
"seek","user_54","ep_8","2024-02-14T02:09:32",
"play","user_22","ep_47","2024-03-14T13:16:59",4416
"seek","user_80","ep_12","2024-01-18T04:15:44",
"seek","user_87","ep_46","2024-01-11T05:40:09",
"complete","user_79","ep_12","2024-04-27T11:18:30",2587
"complete","user_64","ep_19",,180
,"user_17","ep_47","malformed-date",
"seek","user_74","ep_36","2024-02-09T07:12:16",
"complete","user_71","ep_36","2024-02-20T06:34:03",3050
"play","user_60","ep_2","2024-04-06T11:08:20",2931
"complete","user_78",,"2024-04-13T10:21:04",5215
"complete","user_47","ep_18","2024-03-13T02:45:47",433
"complete","user_77","ep_25","2024-04-04T16:17:06",2658
"complete","user_19","ep_23","2024-04-28T02:24:31",1386
"pause","user_39","ep_11","2024-04-17T02:05:50",
"pause","user_7","ep_47","2024-01-01T01:47:20",
"seek","user_11","ep_36","2024-03-31T17:58:42",
"seek","user_1","ep_16","2024-02-10T22:12:01",
"play","user_12","ep_4","2024-03-14T09:07:28",3991
"pause","user_86","ep_21","2024-01-08T22:41:29",
"seek","user_84","ep_29","2024-04-14T21:29:54",
"seek","user_2","ep_44","2024-04-23T20:45:12",
"seek","user_73","ep_43","2024-02-04T04:53:41",
"pause","user_40","ep_8","2024-01-26T08:41:02",
"complete","user_45","ep_49","2024-03-16T08:29:25",4727
"play","user_46","ep_42","2024-04-07T17:09:44",1645
"pause","user_43","ep_8","2024-04-13T16:41:03",
"pause","user_73","ep_4","2024-02-07T03:24:40",
"pause","user_71","ep_19","2024-02-04T02:19:17",
"play","user_87","ep_48","2024-03-08T19:27:58",4084
"complete","user_35","ep_33","2024-01-11T07:49:58",4719
"seek","user_18","ep_35","2024-03-04T19:20:10",
"play","user_54","ep_47","2024-04-01T16:34:38",1916
"seek","user_95","ep_49","2024-02-18T00:17:13",
"play","user_93","ep_25","2024-04-27T11:12:41",2248
"pause","user_12","ep_32","2024-04-25T16:05:54",
"pause","user_83","ep_50","2024-03-01T07:39:39",
"complete","user_30","ep_21","2024-04-26T12:19:44",2617
"complete","user_100","ep_42","2024-01-08T18:07:26",2457
"play","user_15","ep_33","2024-01-12T13:54:05",3734
"complete","user_14","ep_3","2024-01-27T21:18:41",2492
"play","user_87","ep_25","2024-04-20T06:17:46",2823
"pause","user_47","ep_37","2024-04-13T06:17:15",
"pause","user_2","ep_28","2024-01-31T00:46:10",
"complete","user_29","ep_41","2024-01-13T17:41:55",2722
"pause","user_41","ep_28","2024-03-28T22:32:07",
"play","user_91","ep_21","2024-02-07T00:24:22",1360
"complete","user_43","ep_44","2024-02-25T04:08:03",3221
"play","user_62","ep_30","2024-04-27T19:46:04",5290
"seek","user_56","ep_28","2024-01-20T14:08:31",
"complete","user_9","ep_23","2024-02-12T11:11:17",1765
"seek","user_61","ep_43","2024-02-17T06:03:43",
"complete","user_42","ep_1","2024-01-10T19:17:10",3607
"seek","user_39","ep_45","2024-01-18T15:49:41",
"complete","user_29","ep_48","2024-01-13T12:19:11",3835
"seek","user_2","ep_49","2024-03-30T01:23:35",
"pause","user_40","ep_20","2024-04-08T06:32:35",
"seek","user_8","ep_21","2024-02-01T03:35:19",
"seek","user_67","ep_44","2024-03-02T03:24:47",
"seek",,"ep_27","2024-02-22T08:15:15",
"play","user_94","ep_20","2024-03-11T01:24:15",722
"pause","user_84","ep_18","2024-02-01T11:15:27",
"pause","user_26","ep_4","2024-03-29T11:58:21",
"play","user_39","ep_31","2024-01-26T19:03:58",828
"complete","user_35","ep_2","2024-04-25T20:56:18",2117
"pause","user_100","ep_44","2024-01-06T09:35:38",
"seek","user_43","ep_49","2024-04-14T16:11:10",
"seek","user_10","ep_24","2024-01-16T09:03:52",
"complete","user_37","ep_25","2024-02-04T20:41:11",1456
"seek","user_75","ep_48","2024-02-17T04:50:22",
"seek","user_18","ep_47","2024-03-26T19:18:32",
"pause","user_42","ep_43","2024-02-28T03:58:29",
"complete","user_96","ep_47","2024-01-26T23:22:04",515
"play","user_37","ep_13","2024-04-17T00:14:27",3284
"pause","user_65","ep_32","2024-04-17T15:21:38",
"complete","user_36","ep_44","2024-03-11T20:37:34",4691
"seek","user_70","ep_12","2024-03-16T19:16:16",
"pause","user_2","ep_49","2024-02-21T23:42:43",
"seek","user_61","ep_31","2024-03-17T11:40:52",
"complete","user_32","ep_6","2024-01-01T17:17:54",4378
"play","user_24","ep_23","2024-02-22T00:12:37",4906
"seek","user_54","ep_14","2024-03-31T08:03:30",
"play","user_43","ep_22","2024-04-11T20:29:34",5045
"complete","user_37","ep_18","2024-03-02T01:30:32",
"seek","user_87","ep_40","2024-03-27T05:04:31",
"pause","user_20","ep_5","2024-02-26T10:27:30",
"complete","user_27","ep_7","2024-02-01T23:58:17",740
"pause","user_32","ep_47","2024-03-22T20:25:55",
"complete","user_85","ep_14","2024-01-08T00:06:22",2664
"seek","user_57","ep_24","2024-03-27T18:11:11",
"play","user_100","ep_12","2024-04-26T19:06:21",2560
"play","user_94","ep_4","2024-04-03T11:32:34",1155
"play","user_27","ep_49","2024-04-28T10:19:24",3490
"seek","user_18","ep_41","2024-03-15T09:50:20",
"seek","user_40","ep_39","2024-01-12T02:42:51",
"pause","user_61","ep_36","2024-02-03T01:49:57",
"seek","user_10","ep_19","2024-03-30T20:56:49",
"seek","user_84","ep_33","2024-04-12T17:40:37",
"complete","user_65","ep_43","2024-03-04T20:09:55",2394
"seek","user_24","ep_29","2024-03-05T21:58:53",
"pause","user_49","ep_36","2024-03-30T00:47:31",
"pause","user_11","ep_21","2024-03-11T18:33:43",
"play","user_15","ep_11","2024-02-07T06:10:25",2367
"play","user_10","ep_9","2024-04-24T05:05:53",412
"seek","user_39","ep_33","2024-02-03T06:49:28",
"pause","user_48","ep_23","2024-03-26T20:34:29",
"seek","user_42","ep_28","2024-04-17T00:38:03",
"pause","user_42","ep_14","2024-04-25T13:14:13",
"play","user_95","ep_37","2024-02-23T14:50:35",2425
"complete","user_63","ep_41","2024-04-25T18:00:28",4641
"seek","user_31","ep_50","2024-02-17T23:55:00",
"complete","user_82","ep_37","2024-04-07T10:29:56",4153
"play","user_46","ep_34","2024-04-15T10:42:30",2069
"play","user_18","ep_12","2024-02-15T21:39:50",3804
"seek","user_41","ep_19","2024-01-13T09:19:44",
"pause","user_3","ep_48","2024-04-08T01:54:17",
"seek","user_18","ep_39","2024-03-16T00:17:54",
"pause","user_91","ep_49","2024-01-14T21:44:49",
"seek","user_90","ep_50","2024-02-25T10:38:13",
"complete","user_19","ep_10","2024-02-02T19:02:13",1282
"complete","user_89","ep_17","2024-02-15T02:31:40",3634
"pause","user_12","ep_47","2024-01-16T02:57:53",
"seek","user_28","ep_32","2024-03-13T11:23:57",
"pause","user_57","ep_46","2024-04-25T04:10:40",
"complete","user_36","ep_15","2024-02-11T20:37:14",4157
"pause","user_70","ep_41","2024-02-04T08:38:25",
"pause","user_78","ep_46","2024-01-14T06:14:41",
"seek","user_47","ep_46","2024-03-03T06:15:53",
"pause","user_81","ep_28","2024-03-15T10:40:21",
"pause","user_92","ep_13","2024-04-30T10:33:38",
"complete","user_53","ep_27","2024-02-11T06:43:11",3785
"seek","user_49","ep_36","2024-04-23T15:15:18",
"pause",,"ep_30","2024-03-24T22:04:39",
"complete","user_78","ep_2","2024-02-23T14:46:06",1001
"pause","user_18","ep_46","2024-01-17T12:16:29",
"complete","user_13","ep_13","2024-01-03T00:09:15",2434
"pause","user_68","ep_5","2024-02-19T08:17:10",
"seek","user_70","ep_16","2024-02-08T04:25:53",
"complete","user_75","ep_43","2024-01-10T20:44:00",4563
"pause","user_68","ep_46","2024-03-13T16:26:08",
"pause","user_67","ep_1","2024-03-13T22:28:51",
"pause","user_56","ep_33","2024-02-16T17:25:09",
"seek","user_25","ep_43","2024-01-09T03:39:34",
"play","user_3","ep_46","2024-04-09T02:32:12",3139
"complete","user_33","ep_30","2024-04-24T21:05:09",840
"play","user_71","ep_19","2024-02-07T03:13:34",1521
"play","user_10","ep_48","2024-04-24T10:52:13",2070
"complete","user_60",,"2024-01-11T00:22:21",1216
"play","user_58","ep_46","2024-02-29T14:25:43",3986
"complete","user_31","ep_10","2024-01-02T11:30:31",1221
"complete","user_11","ep_9","2024-02-24T03:15:51",282
"pause","user_51","ep_34","2024-02-07T05:35:57",
"pause","user_43","ep_17","2024-04-22T09:26:50",
"play","user_7","ep_11","2024-02-14T09:02:32",3891
"complete","user_50","ep_7","2024-01-20T03:26:20",4886
"seek","user_69","ep_25","2024-01-07T19:56:59",
"seek","user_89","ep_10","2024-04-20T15:27:35",
"complete","user_47","ep_32","2024-01-19T15:07:18",1761
"pause","user_16","ep_36","2024-01-06T03:21:44",
"pause","user_35","ep_39","2024-01-08T14:29:31",
"seek","user_63","ep_9","2024-03-29T16:31:35",
"complete","user_89","ep_19","2024-03-16T05:32:52",2576
"seek","user_24","ep_40","2024-03-14T10:33:05",
"complete","user_25","ep_43","2024-04-11T19:32:22",4850
"complete","user_81","ep_23","2024-03-29T10:58:33",237
"play","user_67","ep_4","2024-04-18T05:28:21",3356
"play","user_37","ep_37","2024-04-18T13:15:39",1385
"seek","user_55","ep_36","2024-03-10T13:30:52",
"complete","user_73","ep_30","2024-04-16T20:54:37",4879
"play","user_66","ep_12","2024-04-03T20:07:21",1893
"pause","user_25","ep_22","2024-03-20T22:51:32",
"play","user_67","ep_39","2024-03-20T03:44:47",5261
"complete","user_72","ep_3","2024-03-12T09:41:50",3871
"complete","user_99","ep_8","2024-02-07T06:34:12",3334
"complete","user_86","ep_21","2024-02-25T06:17:29",3500
"complete","user_35","ep_7","2024-04-10T20:25:22",948
"seek","user_26","ep_21","2024-02-09T20:43:45",
"seek","user_77","ep_39","2024-01-05T07:58:24",
"seek","user_38","ep_48","2024-01-25T07:54:42",
"pause","user_57","ep_23","2024-02-04T12:52:04",
"seek","user_66","ep_45","2024-01-12T13:09:28",
"play","user_29","ep_35","2024-04-15T04:26:17",1439
"seek","user_24","ep_13","2024-02-16T13:53:07",
"seek","user_74","ep_40","2024-01-25T05:09:35",
"pause","user_61","ep_41","2024-03-25T20:06:04",
"seek","user_2","ep_29","2024-02-09T15:24:52",
"pause","user_33","ep_47","2024-04-08T16:26:50",
"play","user_19","ep_46","2024-01-06T10:04:34",1701
"seek","user_40","ep_46","2024-01-14T18:23:11",
"seek","user_67","ep_35","2024-01-15T17:30:14",
"play","user_4","ep_20","2024-01-21T17:44:37",1209
"pause","user_50","ep_15","2024-03-03T11:36:18",
"seek","user_61","ep_46","2024-02-26T12:34:39",
"play","user_57","ep_36","2024-04-25T17:14:30",1346
"seek","user_30","ep_50","2024-02-07T22:31:56",
"seek","user_55","ep_24","2024-03-27T06:02:38",
"seek","user_5","ep_6","2024-02-07T16:08:50",
"pause","user_96","ep_15","2024-04-08T18:29:48",
"pause","user_56","ep_14","",
"pause","user_6","ep_18","2024-01-14T00:26:16",
"pause","user_7","ep_5","2024-04-11T18:48:21",
"play","user_39","ep_28","2024-01-24T11:11:17",5138
"play","user_71",,"2024-01-08T20:29:02",3216
"pause","user_12","ep_24","2024-01-13T05:01:06",
"play","user_65","ep_25","2024-03-27T15:59:53",296
"seek","user_88","ep_25","2024-04-13T15:53:25",
"seek","user_3","ep_18","2024-03-07T03:50:00",
"play","user_13","ep_9","2024-01-10T14:33:09",3055
"complete","user_98","ep_17","2024-04-25T03:17:23",4552
"pause","user_61","ep_8","2024-01-06T08:03:18",
"play","user_58","ep_15","2024-03-16T02:23:18",3187
"seek","user_38","ep_3","2024-04-29T22:58:25",
"complete","user_73","ep_9","2024-03-02T19:35:41",5290
"seek","user_7","ep_16","2024-03-17T14:07:34",
"pause","user_15","ep_37","2024-03-26T17:08:28",
"pause","user_46","ep_42","2024-04-14T05:22:47",
"pause","user_40","ep_45","2024-02-20T09:40:29",
"complete","user_36","ep_10","2024-04-12T20:17:30",1033
"seek","user_100","ep_45","2024-03-13T00:31:06",
"play","user_50","ep_6","2024-02-23T13:39:45",3036
"pause","user_93","ep_38","2024-02-23T12:42:28",
"pause","user_2","ep_28","2024-02-17T11:06:08",
"seek","user_58","ep_22","2024-03-30T05:21:31",
"seek","user_44","ep_11","2024-04-01T04:18:44",
"complete","user_23","ep_10","2024-04-30T22:29:11",4701
"pause","user_51","ep_50","2024-03-20T00:10:52",
"complete","user_36","ep_12","2024-01-31T03:26:29",4471
"complete","user_41","ep_30","2024-04-21T05:01:19",3130
"complete","user_21","ep_24","2024-01-12T00:12:48",959
"seek","user_74","ep_46","2024-04-19T10:02:06",
"seek","user_86","ep_5","2024-04-22T22:31:52",
"play",,,"2024-02-02T16:10:18",5152
"seek","user_61","ep_45","2024-01-04T19:59:28",
"complete","user_67","ep_40","2024-02-02T00:50:09",2288
"complete","user_73","ep_2","2024-01-18T12:16:10",5342
"pause","user_82","ep_48","2024-04-28T19:09:35",
"play","user_63","ep_28","2024-02-12T08:25:41",1917
"complete","user_39","ep_39","2024-01-22T19:33:44",780
"pause","user_85","ep_34","2024-04-07T20:38:26",
"complete","user_75","ep_23","2024-04-10T13:56:07",789
"pause","user_56","ep_9","2024-01-28T15:38:02",
"play","user_81","ep_50","2024-03-06T08:28:55",1327
"complete","user_47","ep_14","2024-03-02T10:17:00",3810
"pause","user_21","ep_49","2024-04-08T12:20:30",
"play","user_96","ep_4","2024-01-06T17:00:35",1784
"pause","user_85","ep_7","2024-02-24T12:02:25",
"play","user_76","ep_11","2024-03-11T05:17:12",2434
"seek","user_48","ep_30","2024-04-24T19:28:24",
"complete","user_90","ep_25","2024-03-27T11:23:50",1911
"seek","user_19","ep_41","2024-03-09T17:13:07",
"pause","user_96","ep_50","2024-01-12T04:47:48",
"seek","user_98","ep_33","2024-04-04T20:46:19",
"complete","user_12","ep_33","2024-04-16T06:00:14",832
"seek","user_34","ep_13","2024-02-07T22:51:29",
"pause","user_68","ep_30","2024-01-28T22:28:41",
"play","user_77","ep_47","2024-03-23T02:34:04",3749
"pause","user_39","ep_2","2024-01-04T18:01:50",
"play","user_84","ep_7","2024-04-06T06:05:51",245
"pause","user_53","ep_13","2024-04-29T23:50:44",
"seek","user_13","ep_18","2024-01-12T21:47:54",
"seek","user_50","ep_3","2024-01-22T08:50:43",
"pause","user_6","ep_22","2024-04-29T17:54:11",
"complete","user_34","ep_24","2024-04-30T01:33:30",2738
"seek","user_80","ep_5","2024-03-14T02:57:29",
"play","user_64","ep_36","2024-03-16T20:18:13",4456
"complete","user_16","ep_7","2024-04-03T09:51:28",2372
"play","user_14","ep_45","2024-01-01T06:29:34",2235
"seek","user_77","ep_3","2024-03-26T12:37:32",
"pause","user_94","ep_42","2024-01-19T01:18:43",
"pause","user_95","ep_31","2024-03-11T02:37:24",
"pause","user_92","ep_27","2024-01-21T20:04:58",
"pause","user_4","ep_25","2024-04-26T10:46:35",
"seek","user_52","ep_28","2024-03-13T07:08:07",
"seek","user_36","ep_19","2024-04-24T16:46:29",
"complete","user_80","ep_28","2024-04-24T20:23:13",1291
"play","user_17","ep_19","2024-04-13T09:12:05",885
"seek","user_49","ep_1","2024-04-11T18:40:42",
"play","user_70","ep_14","2024-04-09T08:07:10",1830
"play","user_51","ep_31","2024-02-10T03:55:46",3320
"pause","user_84","ep_35","2024-04-23T10:27:22",
"complete","user_92","ep_36","2024-01-26T08:26:25",815
"seek","user_43","ep_32","2024-01-25T07:59:38",
"seek","user_53","ep_37","2024-01-24T01:55:43",
"seek","user_96","ep_32","2024-02-09T13:08:03",
"pause","user_94","ep_36","2024-01-21T21:31:11",
"pause","user_54","ep_31","2024-02-17T14:30:21",
"play","user_73","ep_39","2024-03-11T11:03:04",1072
"complete","user_33","ep_11","2024-02-04T16:23:07",3776
"pause","user_29","ep_47","2024-01-04T12:24:04",
"pause","user_28","ep_16","2024-02-12T01:30:55",
"pause","user_74","ep_1","2024-03-09T14:11:10",
"pause","user_12","ep_26","2024-03-12T14:11:17",
"seek","user_41","ep_35","2024-01-02T15:56:24",
"seek","user_75","ep_35","2024-01-05T06:30:06",
"play","user_18","ep_10","2024-02-11T17:39:47",5383
"pause","user_55","ep_43","2024-03-04T12:04:43",
"play","user_46","ep_3","2024-02-04T04:49:43",4271
"seek","user_97","ep_4","2024-04-04T06:29:11",
"pause","user_9","ep_28","2024-03-16T02:41:27",
"complete","user_97","ep_5","2024-04-04T08:00:39",2091
"complete","user_87","ep_12","2024-04-13T06:25:38",4493
"complete","user_49","ep_40","2024-03-31T14:15:45",1172
"play","user_97","ep_47","2024-01-27T13:30:55",104
"complete","user_44","ep_10","2024-02-29T21:15:34",5152
"play","user_37","ep_39","2024-04-09T06:37:26",454
"play","user_91","ep_35","2024-02-19T22:51:28",1951
"seek","user_79","ep_7","2024-03-06T02:22:49",
"seek","user_87","ep_35","2024-02-05T09:19:04",
"pause","user_11","ep_24","2024-03-14T22:29:14",
"seek","user_71","ep_10","2024-03-10T04:21:10",
"pause","user_92","ep_38","2024-02-06T15:24:29",
"complete","user_90","ep_3","2024-02-13T15:05:19",1073
"complete","user_89","ep_31","2024-01-31T12:56:39",2957
"complete","user_65","ep_4","2024-02-02T08:39:13",3027
"seek","user_40","ep_35","2024-01-08T19:44:02",
"complete",,"ep_44","2024-03-12T13:38:37",685
"pause","user_24","ep_50","2024-04-14T22:13:55",
"seek","user_79","ep_2","2024-03-25T04:49:58",
"seek","user_57","ep_42","2024-01-18T17:16:04",
"pause","user_86","ep_39","2024-01-04T05:28:34",
"play","user_37","ep_24","2024-04-26T17:29:29",2837
"pause","user_19","ep_16","2024-01-31T23:42:42",
"seek","user_97","ep_25","2024-04-19T05:29:38",
"pause","user_64","ep_46","2024-03-07T03:45:42",
"pause","user_90","ep_48","2024-01-27T23:08:46",
"seek","user_49","ep_13","2024-01-14T18:43:30",
"seek","user_50","ep_39","2024-01-02T08:42:29",
"seek","user_54","ep_22","2024-01-20T21:36:14",
"seek","user_88","ep_16","2024-04-14T00:57:12",
"pause","user_38","ep_13","2024-03-25T14:52:38",
"complete","user_86","ep_33","2024-02-14T02:47:51",4904
"pause","user_78","ep_48","2024-01-28T23:35:44",
"complete","user_64","ep_45","2024-03-27T08:13:15",4779
"seek","user_62","ep_46","2024-01-06T07:08:04",
"play","user_41","ep_50","2024-02-23T03:40:58",2791
"complete","user_33","ep_31","2024-03-30T17:19:54",3877
"complete","user_66","ep_41","2024-02-29T10:50:19",4843
"play","user_75","ep_29","2024-03-04T15:15:00",1241
"complete","user_89","ep_35","2024-03-28T04:14:28",765
"seek","user_16","ep_39","2024-02-21T08:53:16",
"play","user_100","ep_2","2024-02-05T09:22:05",5386
"seek","user_44","ep_14","2024-02-10T02:25:12",
"play","user_34","ep_11","2024-04-13T03:07:31",2948
"complete","user_14","ep_19","2024-04-27T13:37:26",2492
"pause","user_50","ep_22","2024-01-11T18:34:39",
"seek","user_43","ep_33","2024-01-10T03:43:28",
"play","user_41","ep_42","2024-01-25T07:50:55",5188
"pause","user_58","ep_25","2024-03-07T07:52:14",
"seek","user_8","ep_50","2024-01-19T05:38:56",
"complete","user_42","ep_42","2024-04-14T18:30:52",2876
"play","user_31","ep_17","2024-02-15T20:32:05",1880
"pause","user_43","ep_30","2024-04-27T13:04:45",
"play","user_29","ep_34","2024-03-05T00:28:08",5069
"play","user_78","ep_44","2024-02-09T06:21:56",1905
"seek","user_11","ep_21","2024-02-27T21:01:33",
"play","user_25","ep_8","2024-02-16T06:12:45",3412
"pause","user_34","ep_29","2024-04-09T03:08:38",
"seek","user_49","ep_5","2024-01-28T16:14:41",
"pause","user_21","ep_1","2024-04-15T06:42:01",
"complete","user_77","ep_41","2024-01-22T05:08:14",2907
"pause","user_73","ep_21","2024-02-07T02:43:56",
"play","user_9","ep_34","2024-04-19T14:40:06",4810
"pause","user_64","ep_34","2024-04-16T19:49:39",
"complete","user_26","ep_29","2024-01-01T05:02:27",5329
"","user_99","ep_12","2024-03-23T16:41:47",
"seek","user_14","ep_46","2024-02-22T05:43:37",
"complete","user_45","ep_43","2024-01-29T23:10:36",262
"complete","user_58","ep_11","2024-01-28T03:57:46",5259
"pause","user_53","ep_18","2024-04-09T04:05:48",
"play","user_18","ep_21","2024-04-20T18:45:10",4558
"pause","user_5","ep_22","2024-02-13T07:44:27",
"seek","user_60","ep_46","2024-02-17T13:35:24",
"seek","user_39","ep_11","2024-03-24T23:15:03",
"play","user_4","ep_24","2024-01-23T11:36:44",1892
"pause","user_91","ep_32","2024-03-07T23:50:25",
"seek","user_37","ep_10","2024-03-30T15:32:57",
"play","user_80","ep_43","2024-04-23T14:59:44",3976
"play","user_38","ep_39","2024-02-09T03:09:12",2441
"seek","user_26","ep_39","2024-03-10T05:47:19",
"complete","user_100","ep_41","2024-02-06T04:56:22",1327
"seek","user_21","ep_33","2024-01-15T06:09:29",
"pause","user_50","ep_13","2024-01-19T13:39:26",
"pause","user_27","ep_34","2024-03-02T08:22:08",
"complete","user_15","ep_18","2024-02-18T10:17:43",318
